mcc_code,cat_id,dist,count,clients
7991.0,592.0,11427,46,43
8021.0,740.0,11427,72,60
5945.0,465.0,11427,284,191
7922.0,1.0,11427,28,27
8071.0,531.0,11427,211,141
5399.0,215.0,11427,2774,1336
5655.0,535.0,11428,137,110
5411.0,437.0,11428,7013,2458
7995.0,1457.0,11428,59,32
7995.0,418.0,11428,488,114
5200.0,740.0,11428,1085,683
5921.0,211.0,11428,2589,798
5912.0,284.0,11428,7025,2973
6012.0,778.0,11428,363,216
5013.0,493.0,11429,7,7
5261.0,552.0,11429,13,8
7395.0,772.0,11429,51,44
5200.0,273.0,11429,3675,1966
5441.0,437.0,11429,86,67
5977.0,602.0,11429,370,264
4814.0,583.0,11429,1264,694
5331.0,893.0,11429,5485,1958
5422.0,15.0,11429,566,301
5921.0,20.0,11430,351,209
4900.0,418.0,11430,1251,727
5812.0,316.0,11430,3996,1618
5945.0,1452.0,11430,355,256
3501.0,460.0,11430,1,1
8011.0,21.0,11431,107,72
7994.0,251.0,11431,538,161
5499.0,153.0,11431,2274,1017
5542.0,931.0,11431,1551,409
5722.0,794.0,11431,125,104
5111.0,772.0,11431,87,65
5812.0,11.0,11432,192,107
8931.0,885.0,11432,1,1
5499.0,460.0,11432,14664,3151
9402.0,526.0,11432,36,32
780.0,161.0,11432,25,19
4722.0,480.0,11432,3,3
5942.0,1452.0,11432,160,118
5734.0,315.0,11433,29,23
8931.0,1455.0,11433,1,1
5818.0,770.0,11433,638,225
9222.0,414.0,11433,110,90
7523.0,1423.0,11433,19,5
9311.0,503.0,11433,714,535
5816.0,58.0,11434,75,51
5993.0,414.0,11434,447,251
7941.0,308.0,11434,34,21
5200.0,592.0,11434,1154,765
5311.0,480.0,11434,62,51
5631.0,418.0,11434,105,95
5734.0,931.0,11435,1578,499
4900.0,147.0,11435,439,315
7299.0,211.0,11435,81,50
5311.0,763.0,11435,142,75
5964.0,460.0,11435,665,292
7394.0,556.0,11435,8,8
7032.0,414.0,11435,1,1
7523.0,1452.0,11435,179,113
7999.0,473.0,11436,61,51
5111.0,289.0,11436,59,39
5714.0,592.0,11436,35,35
5532.0,15.0,11437,107,79
5021.0,40.0,11437,6,5
7996.0,609.0,11437,100,73
4112.0,21.0,11437,189,80
5231.0,215.0,11438,95,65
5541.0,465.0,11438,2303,975
5251.0,58.0,11438,36,34
4121.0,315.0,11438,1064,450
4131.0,531.0,11438,10625,1484
5122.0,153.0,11438,1,1
8999.0,1171.0,11438,4,3
9222.0,40.0,11438,201,150
7375.0,473.0,11439,11,8
4900.0,165.0,11439,10150,2704
7299.0,531.0,11439,666,255
5944.0,289.0,11439,192,165
4900.0,315.0,11439,248,183
7299.0,893.0,11439,735,327
5921.0,147.0,11440,3766,1742
4816.0,21.0,11440,349,228
5969.0,931.0,11440,107,60
8021.0,1459.0,11440,87,66
9311.0,165.0,11440,1593,1065
5971.0,531.0,11440,9,8
7372.0,556.0,11440,156,95
5611.0,1452.0,11440,36,29
9222.0,11.0,11441,11,11
6011.0,1459.0,11441,3807,1798
5942.0,68.0,11441,386,293
8641.0,316.0,11441,4,4
5812.0,273.0,11441,7294,2497
5251.0,1143.0,11441,3,3
3011.0,211.0,11441,22,19
5261.0,164.0,11441,15,14
4900.0,314.0,11441,592,415
5964.0,316.0,11441,382,238
5499.0,480.0,11441,635,380
5499.0,1645.0,11441,36,28
5651.0,1187.0,11442,159,136
5818.0,232.0,11442,1,1
7379.0,556.0,11442,10,9
5331.0,215.0,11442,6142,2003
5411.0,1456.0,11442,1187,524
7523.0,199.0,11442,166,107
5818.0,556.0,11442,499,220
7230.0,1459.0,11443,388,260
5719.0,556.0,11443,171,132
7372.0,215.0,11443,332,173
5251.0,535.0,11443,460,288
7538.0,1457.0,11443,47,37
4121.0,152.0,11443,99,63
5995.0,284.0,11443,967,602
5542.0,215.0,11443,309,149
5815.0,535.0,11443,1271,568
5262.0,460.0,11444,17,14
6211.0,251.0,11444,24,11
4722.0,503.0,11444,1445,691
8062.0,609.0,11444,272,171
5691.0,482.0,11444,41,24
4111.0,493.0,11444,965,382
5451.0,775.0,11444,62,27
5813.0,58.0,11444,62,45
5815.0,460.0,11444,627,277
9311.0,609.0,11444,138,114
6399.0,215.0,11444,142,81
9402.0,13.0,11444,18,6
7392.0,503.0,11445,33,12
5712.0,474.0,11445,31,30
7999.0,465.0,11445,88,66
5992.0,602.0,11445,205,167
7297.0,15.0,11445,31,17
7841.0,493.0,11445,56,36
4900.0,15.0,11445,2835,1171
5541.0,466.0,11446,158,110
5411.0,20.0,11446,2587,848
5941.0,134.0,11446,4,3
5094.0,215.0,11446,20,17
5200.0,1434.0,11446,66,57
5993.0,315.0,11446,247,160
5441.0,1110.0,11446,6,6
5814.0,465.0,11446,6470,1774
5441.0,58.0,11446,121,89
4215.0,531.0,11446,449,300
5947.0,1453.0,11447,81,44
4111.0,1771.0,11447,195,96
7542.0,778.0,11447,44,36
5511.0,474.0,11447,17,16
5631.0,609.0,11447,60,58
8043.0,273.0,11447,153,134
4812.0,473.0,11447,95,80
4722.0,215.0,11447,612,346
5994.0,165.0,11447,269,150
5541.0,211.0,11448,2014,643
5499.0,473.0,11448,7160,2128
5812.0,1458.0,11448,234,151
5964.0,314.0,11448,564,317
5816.0,339.0,11448,567,276
7011.0,1459.0,11449,178,126
4112.0,885.0,11449,10,8
780.0,316.0,11449,14,13
5964.0,147.0,11450,284,198
7998.0,414.0,11450,3,3
5399.0,147.0,11450,548,381
5399.0,448.0,11450,190,129
8999.0,15.0,11451,1146,421
5812.0,531.0,11451,12448,2678
5912.0,535.0,11451,15996,4501
4511.0,1126.0,11451,12,9
5719.0,579.0,11451,4,4
5311.0,314.0,11451,1093,686
5912.0,794.0,11451,962,582
7216.0,592.0,11451,34,28
5815.0,893.0,11451,1212,557
7631.0,583.0,11452,5,5
8299.0,1459.0,11452,95,74
9311.0,1171.0,11452,1,1
5499.0,1116.0,11453,40,31
5261.0,1392.0,11453,1,1
5967.0,385.0,11453,21,5
5462.0,609.0,11453,1191,439
5993.0,889.0,11453,33,25
742.0,15.0,11453,340,176
8099.0,1452.0,11453,63,56
5691.0,556.0,11454,2818,1261
7011.0,165.0,11454,3194,1255
5651.0,284.0,11454,1219,858
5111.0,21.0,11454,15,13
5714.0,772.0,11454,109,88
7832.0,147.0,11454,127,111
5331.0,153.0,11454,407,229
5039.0,531.0,11455,278,170
7230.0,315.0,11455,152,122
5999.0,339.0,11455,1310,769
5441.0,531.0,11455,1293,579
4900.0,503.0,11456,4856,1752
5310.0,165.0,11456,992,437
5311.0,58.0,11457,296,197
5611.0,161.0,11457,62,54
5816.0,583.0,11457,847,338
5499.0,1376.0,11457,333,233
5814.0,1368.0,11457,3,3
5719.0,448.0,11457,17,14
7211.0,385.0,11457,1,1
8011.0,1459.0,11457,245,187
4789.0,466.0,11458,7,5
5211.0,248.0,11458,135,97
5111.0,20.0,11458,6,4
5541.0,772.0,11458,13226,2394
7542.0,339.0,11458,458,283
5310.0,1206.0,11458,1,1
5812.0,503.0,11458,26611,4500
7999.0,147.0,11458,70,60
5411.0,550.0,11458,179,73
5815.0,1322.0,11458,6,5
5310.0,931.0,11458,795,367
5699.0,465.0,11459,175,128
6011.0,339.0,11459,6229,2758
5699.0,533.0,11459,2,1
6012.0,763.0,11459,450,116
5651.0,473.0,11460,457,315
5200.0,465.0,11460,881,520
5945.0,419.0,11460,5,5
5816.0,535.0,11460,1136,445
5942.0,535.0,11460,758,515
5331.0,510.0,11460,9,7
-1.0,315.0,11460,1435,818
5399.0,68.0,11460,1584,895
5399.0,1452.0,11460,498,351
7832.0,893.0,11461,539,383
5441.0,740.0,11461,268,155
5641.0,552.0,11461,52,44
5310.0,284.0,11461,112,79
4829.0,1645.0,11461,4,4
5992.0,531.0,11461,1338,810
5699.0,931.0,11462,5623,1786
4511.0,740.0,11462,60,54
8398.0,25.0,11462,79,33
5816.0,474.0,11462,63,44
3553.0,15.0,11463,7,5
5331.0,474.0,11463,338,192
5944.0,1457.0,11463,30,29
5699.0,1126.0,11463,43,29
5641.0,314.0,11463,238,190
5812.0,153.0,11463,707,410
5521.0,284.0,11463,13,12
7999.0,931.0,11463,1571,793
7832.0,339.0,11463,247,192
4722.0,289.0,11463,323,220
5722.0,391.0,11463,385,241
4816.0,316.0,11464,724,504
4121.0,58.0,11464,799,343
5691.0,289.0,11464,3346,1293
5441.0,583.0,11465,708,424
-1.0,235.0,11465,55,37
5631.0,58.0,11465,17,16
7278.0,503.0,11465,302,201
5411.0,488.0,11465,2879,1081
5971.0,1452.0,11465,6,5
7512.0,1459.0,11465,161,70
7997.0,740.0,11465,182,120
7311.0,215.0,11465,534,245
5964.0,592.0,11465,276,184
5691.0,1450.0,11466,286,203
4112.0,1452.0,11466,281,135
5039.0,609.0,11466,143,96
5331.0,58.0,11466,382,244
-1.0,153.0,11466,919,531
6538.0,161.0,11466,1047,405
4900.0,448.0,11466,160,128
4814.0,418.0,11466,1079,587
7299.0,526.0,11466,56,47
2741.0,165.0,11466,46,33
7299.0,215.0,11466,707,300
4900.0,535.0,11467,1927,953
5411.0,164.0,11467,8910,2124
7922.0,165.0,11467,1469,807
5499.0,13.0,11467,1074,531
7991.0,503.0,11467,359,262
5309.0,503.0,11468,87,71
7996.0,602.0,11468,43,38
5542.0,602.0,11469,42,28
5818.0,1452.0,11469,172,91
5921.0,1645.0,11469,23,18
4814.0,551.0,11469,19,14
5511.0,215.0,11469,223,174
4121.0,486.0,11469,3,3
5611.0,740.0,11469,30,25
5039.0,931.0,11470,1123,546
7297.0,68.0,11470,9,9
5977.0,460.0,11470,1150,643
5200.0,147.0,11470,1084,749
5641.0,772.0,11470,630,365
3042.0,199.0,11470,1,1
763.0,165.0,11470,27,8
5971.0,15.0,11470,18,16
5411.0,1771.0,11470,4524,1729
5993.0,1504.0,11470,1,1
7922.0,437.0,11470,29,26
5200.0,153.0,11471,369,257
742.0,199.0,11471,44,36
5921.0,1451.0,11471,1287,638
6011.0,474.0,11471,669,456
7994.0,583.0,11471,154,77
5047.0,68.0,11471,11,10
5462.0,448.0,11471,137,100
5499.0,1115.0,11471,5,4
4214.0,147.0,11471,18,13
5963.0,215.0,11472,3,2
5451.0,1187.0,11472,45,37
4121.0,740.0,11472,1870,670
5169.0,465.0,11472,2,2
8099.0,264.0,11472,1,1
5714.0,199.0,11472,39,39
5921.0,448.0,11472,1103,585
6011.0,882.0,11472,45,42
5499.0,19.0,11472,662,129
4511.0,20.0,11472,8,8
5541.0,556.0,11473,7735,2470
5992.0,740.0,11473,277,213
4784.0,165.0,11473,2361,656
5714.0,473.0,11473,44,35
9406.0,339.0,11473,94,30
5814.0,385.0,11473,10514,2555
5192.0,284.0,11474,60,43
5311.0,339.0,11474,1696,987
7261.0,15.0,11474,23,20
5691.0,11.0,11474,86,64
6513.0,284.0,11474,40,33
5111.0,1645.0,11474,1,1
7230.0,772.0,11474,1173,598
5812.0,284.0,11474,6031,2193
5732.0,464.0,11474,3,3
7299.0,778.0,11474,17,17
5995.0,1459.0,11474,507,337
8099.0,211.0,11474,21,15
5722.0,68.0,11474,1194,797
4111.0,437.0,11474,303,172
5441.0,535.0,11474,1450,687
6538.0,893.0,11474,2567,826
8299.0,887.0,11474,6,5
5499.0,1766.0,11475,2,2
5697.0,1459.0,11475,15,15
5735.0,15.0,11475,1603,364
7542.0,893.0,11475,870,454
5912.0,25.0,11475,3552,1839
5942.0,891.0,11475,36,33
8220.0,385.0,11475,15,12
5912.0,1459.0,11475,4172,2083
5533.0,531.0,11475,2950,1218
5045.0,460.0,11475,23,18
5200.0,1819.0,11475,5,4
7622.0,931.0,11476,167,133
7299.0,391.0,11476,122,66
5812.0,480.0,11476,230,161
5812.0,235.0,11476,58,40
5499.0,775.0,11476,2555,406
7832.0,385.0,11476,115,101
5814.0,794.0,11476,2089,948
5993.0,448.0,11477,152,99
-1.0,474.0,11477,862,507
5734.0,1459.0,11477,91,63
7531.0,893.0,11477,28,19
5942.0,199.0,11478,203,155
7941.0,15.0,11478,227,115
5541.0,1322.0,11478,32,29
5499.0,1392.0,11478,627,73
5137.0,503.0,11478,93,77
7841.0,391.0,11478,62,45
7379.0,385.0,11478,4,4
4829.0,19.0,11478,185,61
5722.0,165.0,11479,10414,4241
4829.0,466.0,11479,71,51
7622.0,248.0,11479,4,4
5499.0,893.0,11479,36792,6337
4816.0,775.0,11479,202,97
5815.0,314.0,11479,516,297
5912.0,770.0,11479,18566,3279
5977.0,1457.0,11479,296,229
5331.0,414.0,11479,852,491
5651.0,165.0,11479,12634,4666
4816.0,503.0,11479,5169,2043
7519.0,251.0,11480,39,15
6012.0,339.0,11480,3553,1473
5542.0,199.0,11480,60,44
5451.0,418.0,11480,451,253
5941.0,465.0,11480,192,150
5251.0,385.0,11480,95,78
5542.0,308.0,11480,68,44
5411.0,778.0,11480,4136,1728
5722.0,339.0,11481,992,718
4215.0,19.0,11481,21,13
5812.0,928.0,11481,94,46
8641.0,740.0,11481,4,4
5964.0,535.0,11481,1655,650
6011.0,1451.0,11481,996,533
3011.0,289.0,11481,80,52
5411.0,1026.0,11482,729,189
3509.0,531.0,11482,1,1
5462.0,1159.0,11482,7,4
5814.0,688.0,11482,96,60
4816.0,165.0,11483,12006,3507
5411.0,579.0,11483,2253,954
8211.0,273.0,11483,11,9
5921.0,414.0,11483,2887,1347
7261.0,592.0,11483,2,2
5655.0,40.0,11484,52,40
6012.0,1459.0,11484,2289,1005
4816.0,314.0,11484,717,501
5542.0,1457.0,11484,34,23
5921.0,609.0,11484,7779,1916
7542.0,460.0,11484,331,209
6012.0,765.0,11485,137,77
4899.0,164.0,11485,10,9
5039.0,232.0,11485,1,1
6536.0,289.0,11486,130,39
5995.0,314.0,11486,577,391
5921.0,1453.0,11486,1905,699
7399.0,1187.0,11486,7,5
5261.0,609.0,11486,108,73
4111.0,391.0,11486,803,354
7372.0,13.0,11487,15,10
5999.0,437.0,11487,162,130
5722.0,889.0,11487,40,38
5621.0,211.0,11487,60,49
5941.0,1459.0,11487,372,294
4829.0,1456.0,11488,81,59
6538.0,289.0,11488,2003,590
5641.0,609.0,11488,346,200
5311.0,153.0,11488,306,208
7523.0,772.0,11488,831,312
4111.0,813.0,11488,3,2
7523.0,583.0,11488,439,221
7523.0,763.0,11488,35,14
7273.0,40.0,11488,16,10
7622.0,609.0,11488,24,18
5511.0,908.0,11489,2,2
7832.0,887.0,11489,18,17
5945.0,12.0,11489,42,35
5933.0,273.0,11490,5,4
5533.0,1457.0,11490,297,202
5815.0,592.0,11490,383,220
5722.0,1452.0,11490,462,344
4112.0,486.0,11491,1,1
5948.0,448.0,11491,5,4
-1.0,740.0,11491,2900,1280
8071.0,1322.0,11491,1,1
780.0,493.0,11491,14,13
5912.0,772.0,11491,12155,2864
7841.0,161.0,11492,133,79
9406.0,882.0,11492,11,3
5948.0,165.0,11492,504,395
4900.0,688.0,11492,3,3
4131.0,1452.0,11492,1874,646
5942.0,882.0,11492,3,3
4111.0,587.0,11492,1,1
5811.0,161.0,11492,109,81
5300.0,1180.0,11492,1,1
6513.0,893.0,11492,89,60
5542.0,1126.0,11492,9,7
7375.0,25.0,11493,11,9
-1.0,20.0,11493,336,212
7534.0,339.0,11493,14,13
5735.0,68.0,11493,334,172
5462.0,592.0,11493,497,329
6300.0,465.0,11493,61,55
7512.0,474.0,11493,32,21
7523.0,770.0,11493,597,246
5964.0,25.0,11493,428,254
4816.0,493.0,11493,475,339
6012.0,1376.0,11494,83,66
6012.0,609.0,11494,2579,881
-1.0,21.0,11494,2167,875
5261.0,535.0,11494,279,183
8050.0,503.0,11494,108,70
5722.0,12.0,11495,79,62
5399.0,152.0,11495,30,27
5651.0,147.0,11495,499,410
7542.0,248.0,11495,55,44
7997.0,579.0,11495,28,20
5311.0,388.0,11495,2,1
5949.0,535.0,11496,148,115
9311.0,763.0,11496,16,12
5451.0,772.0,11496,725,242
5262.0,68.0,11496,22,20
5947.0,551.0,11496,2,2
3011.0,1459.0,11497,61,44
5533.0,891.0,11497,134,107
5541.0,20.0,11497,331,187
5541.0,531.0,11497,16323,3294
4784.0,15.0,11497,807,308
5311.0,1459.0,11497,1018,604
7298.0,1451.0,11497,15,15
5311.0,308.0,11497,801,473
9311.0,473.0,11497,88,78
5411.0,794.0,11497,7135,2472
5912.0,1771.0,11498,639,407
5942.0,215.0,11498,1016,581
5111.0,15.0,11498,107,77
7011.0,1453.0,11498,38,35
7997.0,775.0,11498,109,35
5719.0,763.0,11498,9,8
6399.0,25.0,11498,28,26
7311.0,315.0,11498,38,30
7932.0,273.0,11498,51,4
5045.0,1451.0,11498,10,8
4900.0,339.0,11498,1083,657
5074.0,531.0,11498,72,55
5211.0,891.0,11498,109,93
5399.0,1456.0,11499,31,25
8021.0,1645.0,11499,1,1
5912.0,1108.0,11499,32,22
2741.0,473.0,11499,2,1
4816.0,1423.0,11499,34,25
7298.0,68.0,11499,89,69
5947.0,1206.0,11499,1,1
6012.0,391.0,11499,1140,601
5641.0,526.0,11500,45,43
5964.0,153.0,11500,99,70
9402.0,68.0,11500,343,218
8050.0,68.0,11501,29,23
5973.0,199.0,11501,18,17
5511.0,931.0,11501,877,545
7996.0,437.0,11501,27,26
8999.0,1187.0,11501,41,26
5812.0,1771.0,11502,506,254
7999.0,503.0,11502,877,475
5699.0,418.0,11502,837,423
5311.0,1325.0,11502,49,44
7911.0,215.0,11502,17,13
6211.0,25.0,11502,2,2
7542.0,235.0,11502,4,3
7278.0,460.0,11502,65,41
7333.0,1126.0,11502,1,1
5944.0,315.0,11502,27,27
4814.0,688.0,11503,10,5
5300.0,251.0,11503,18,12
4816.0,15.0,11504,3226,1472
5699.0,1187.0,11504,65,56
8398.0,385.0,11504,114,47
6538.0,480.0,11504,60,34
6051.0,40.0,11504,155,57
8398.0,199.0,11505,68,34
7230.0,556.0,11505,750,444
5094.0,893.0,11505,16,13
5921.0,1457.0,11505,1442,787
5719.0,1325.0,11505,5,4
5944.0,308.0,11506,65,57
5199.0,165.0,11506,72,30
5311.0,19.0,11506,82,49
5691.0,1451.0,11506,399,232
4899.0,165.0,11506,536,215
7011.0,284.0,11506,270,192
3047.0,199.0,11506,9,5
5331.0,606.0,11506,33,22
5045.0,583.0,11506,36,33
5921.0,40.0,11507,6703,1988
4111.0,583.0,11507,2886,859
6011.0,688.0,11507,24,19
5969.0,235.0,11507,2,2
8062.0,391.0,11507,102,84
4121.0,316.0,11507,3681,1079
5814.0,778.0,11507,1476,699
5309.0,772.0,11507,49,39
5699.0,316.0,11507,357,240
5699.0,165.0,11507,6649,2018
5541.0,15.0,11507,20475,4135
5815.0,161.0,11508,589,305
5732.0,526.0,11508,63,58
4812.0,583.0,11508,308,250
5912.0,1.0,11508,1255,796
4111.0,483.0,11509,1,1
5422.0,339.0,11509,269,160
5047.0,414.0,11509,2,2
5074.0,161.0,11509,25,23
5995.0,212.0,11510,30,28
5211.0,1634.0,11510,20,9
1799.0,289.0,11510,13,11
7217.0,931.0,11510,2,2
8220.0,339.0,11510,33,21
9406.0,58.0,11510,20,9
5817.0,235.0,11510,1,1
5995.0,58.0,11510,140,115
5621.0,21.0,11511,80,60
5451.0,314.0,11511,237,153
5816.0,770.0,11511,1652,364
6538.0,1246.0,11511,42,15
4900.0,1126.0,11511,48,41
780.0,251.0,11511,95,70
5311.0,531.0,11511,3530,1425
5261.0,740.0,11511,46,40
7941.0,391.0,11511,35,26
4789.0,391.0,11511,55,36
5541.0,579.0,11512,334,192
9402.0,315.0,11512,72,59
5200.0,763.0,11512,194,100
5621.0,770.0,11512,508,315
5533.0,493.0,11512,470,333
6011.0,153.0,11512,825,519
7372.0,165.0,11513,1714,534
4784.0,21.0,11513,54,48
5815.0,251.0,11513,2916,940
5719.0,215.0,11513,344,237
7631.0,474.0,11513,1,1
7995.0,1202.0,11513,1,1
4900.0,583.0,11514,1329,751
7299.0,448.0,11514,44,35
8220.0,1.0,11514,6,6
7311.0,931.0,11514,2179,636
5399.0,893.0,11514,2512,1300
5815.0,531.0,11515,1421,531
5818.0,1325.0,11515,14,12
5945.0,170.0,11515,21,16
5921.0,474.0,11515,929,568
8050.0,740.0,11516,8,8
4789.0,316.0,11517,65,55
7011.0,448.0,11517,39,32
7523.0,1183.0,11517,2,2
6012.0,473.0,11517,1619,652
4789.0,770.0,11517,358,186
5713.0,273.0,11517,19,18
7230.0,1246.0,11517,6,6
4112.0,894.0,11517,1,1
5818.0,68.0,11517,368,195
4900.0,1325.0,11518,26,21
4816.0,248.0,11518,147,124
5992.0,40.0,11518,476,348
5815.0,68.0,11518,739,376
4816.0,1452.0,11518,531,354
4816.0,583.0,11518,1590,919
6011.0,765.0,11518,263,135
4722.0,931.0,11518,2459,1048
5300.0,602.0,11519,1,1
5912.0,215.0,11519,15108,4596
5818.0,526.0,11519,71,48
7278.0,531.0,11519,136,94
5712.0,40.0,11519,178,144
5422.0,199.0,11519,93,69
5661.0,778.0,11519,38,38
5231.0,1180.0,11519,7,6
9399.0,1453.0,11519,51,32
7538.0,526.0,11519,30,26
7011.0,503.0,11520,1412,630
5812.0,583.0,11520,7051,2210
5691.0,620.0,11520,3,3
3011.0,165.0,11520,768,384
8299.0,15.0,11520,489,271
7278.0,418.0,11521,97,76
5814.0,284.0,11521,18419,4371
7995.0,493.0,11521,161,66
7995.0,556.0,11521,1008,141
-1.0,1.0,11521,1334,742
5211.0,488.0,11521,54,48
4215.0,68.0,11521,302,216
5541.0,391.0,11521,2284,1049
-1.0,1026.0,11522,95,60
4121.0,147.0,11522,2133,797
8111.0,1451.0,11522,3,2
5072.0,339.0,11522,14,13
5621.0,316.0,11522,181,150
7922.0,778.0,11522,14,13
4816.0,385.0,11522,633,422
5734.0,460.0,11522,134,75
5912.0,1457.0,11523,1328,820
5699.0,770.0,11523,1527,536
5211.0,583.0,11523,1413,747
5921.0,1452.0,11523,3601,1559
8220.0,794.0,11523,4,3
9311.0,147.0,11523,74,67
4131.0,1459.0,11523,2532,845
5977.0,1325.0,11523,39,35
4900.0,25.0,11524,518,341
5200.0,284.0,11524,2683,1543
5977.0,503.0,11524,6231,2514
5817.0,418.0,11524,200,120
4784.0,418.0,11524,237,140
4784.0,414.0,11525,94,59
5399.0,1434.0,11525,36,33
5261.0,1459.0,11525,76,55
5211.0,465.0,11525,391,252
5719.0,385.0,11525,104,77
5977.0,217.0,11525,3,3
5992.0,21.0,11525,218,158
5451.0,312.0,11525,9,9
7399.0,893.0,11525,175,98
5995.0,609.0,11525,726,363
4814.0,535.0,11525,2109,882
5977.0,535.0,11526,2877,1442
6011.0,464.0,11526,23,18
5331.0,609.0,11526,2657,895
7311.0,772.0,11526,572,209
5816.0,284.0,11526,733,283
5422.0,1771.0,11526,24,18
7841.0,199.0,11527,73,57
5499.0,1451.0,11527,2810,1074
5912.0,164.0,11527,1139,604
5815.0,12.0,11527,43,35
5815.0,284.0,11527,761,387
6211.0,273.0,11527,12,9
8299.0,40.0,11527,196,116
5818.0,740.0,11527,143,84
5818.0,165.0,11528,3930,851
5691.0,531.0,11528,4623,1653
4812.0,503.0,11528,914,654
5411.0,1127.0,11528,34,17
5977.0,15.0,11528,4141,1817
5541.0,25.0,11528,3230,1499
5411.0,94.0,11528,6,5
5943.0,40.0,11528,399,276
5131.0,1434.0,11529,3,3
7277.0,1.0,11529,1,1
6012.0,40.0,11529,2697,1050
4900.0,1026.0,11529,19,14
5994.0,770.0,11529,55,39
5198.0,14.0,11529,1,1
5714.0,765.0,11530,3,3
5964.0,15.0,11530,1900,695
5691.0,592.0,11530,1249,728
5211.0,199.0,11530,564,349
5311.0,312.0,11530,45,40
5021.0,15.0,11530,12,12
5699.0,147.0,11530,291,213
4111.0,503.0,11530,10857,1819
5699.0,503.0,11530,2733,1040
4131.0,418.0,11531,4853,1185
5331.0,415.0,11531,2,2
9406.0,556.0,11531,105,32
5912.0,1475.0,11531,10,9
9402.0,531.0,11531,450,296
5200.0,1452.0,11531,1243,751
5993.0,466.0,11532,30,23
5995.0,527.0,11532,2,2
8043.0,740.0,11532,56,50
5691.0,770.0,11532,5706,1583
5994.0,15.0,11532,81,57
5817.0,308.0,11532,75,47
5013.0,1453.0,11532,6,5
5814.0,772.0,11533,30689,3626
8042.0,169.0,11533,1,1
5499.0,887.0,11533,1127,376
7538.0,161.0,11533,184,140
5964.0,308.0,11533,397,191
6011.0,19.0,11533,277,91
5921.0,315.0,11534,1798,943
5462.0,1110.0,11534,4,4
5817.0,1453.0,11534,42,21
8911.0,161.0,11534,1,1
4111.0,531.0,11534,4213,982
5712.0,152.0,11534,3,3
5045.0,339.0,11535,25,24
7221.0,211.0,11535,24,21
5651.0,1302.0,11535,1,1
4131.0,25.0,11535,2295,701
5722.0,931.0,11535,8860,3778
5411.0,199.0,11536,26109,5695
5411.0,212.0,11536,1886,809
9311.0,211.0,11536,48,38
5812.0,592.0,11536,3059,1297
4900.0,460.0,11536,932,504
5462.0,273.0,11536,1592,792
4900.0,284.0,11536,1018,634
5735.0,147.0,11536,102,64
5912.0,1356.0,11536,11,10
7278.0,893.0,11536,129,97
5621.0,1423.0,11536,7,7
7211.0,1457.0,11536,1,1
6012.0,579.0,11536,177,115
5311.0,887.0,11536,96,60
5441.0,893.0,11537,1366,699
5714.0,740.0,11537,37,31
5691.0,212.0,11537,78,61
5074.0,772.0,11537,36,29
4121.0,437.0,11537,695,338
5451.0,1376.0,11537,6,5
5812.0,1504.0,11537,8,6
5735.0,315.0,11537,80,48
9311.0,583.0,11538,222,179
5943.0,1459.0,11538,263,210
5651.0,609.0,11538,880,546
9399.0,19.0,11538,9,7
7216.0,1634.0,11538,1,1
7512.0,68.0,11538,246,112
5933.0,165.0,11538,25,17
5995.0,1771.0,11538,81,66
5139.0,251.0,11538,33,25
7311.0,414.0,11539,132,79
5231.0,284.0,11539,40,33
5995.0,889.0,11539,24,24
4816.0,418.0,11539,1363,820
5511.0,770.0,11539,220,144
5211.0,1641.0,11539,3,3
5921.0,480.0,11539,325,194
5039.0,1452.0,11539,66,56
7538.0,1771.0,11539,20,18
7629.0,215.0,11540,24,21
8043.0,14.0,11540,3,3
5331.0,339.0,11540,2554,1204
5941.0,273.0,11540,824,606
5533.0,385.0,11540,552,326
4121.0,1457.0,11541,968,452
5699.0,448.0,11541,100,73
5732.0,308.0,11541,219,161
7299.0,284.0,11541,335,176
5311.0,284.0,11541,1931,1034
4816.0,315.0,11541,249,189
5973.0,339.0,11541,27,20
5691.0,1126.0,11541,120,88
7523.0,165.0,11542,3390,932
8011.0,531.0,11542,596,362
5818.0,931.0,11542,3441,810
8999.0,448.0,11542,36,32
5732.0,339.0,11542,488,356
5921.0,65.0,11542,157,97
5200.0,1457.0,11542,532,372
5533.0,68.0,11542,2598,1138
7230.0,583.0,11542,797,468
7221.0,1325.0,11542,6,4
5661.0,165.0,11542,4426,2550
7393.0,770.0,11543,19,12
4121.0,765.0,11543,242,83
5992.0,437.0,11543,99,82
5712.0,165.0,11543,2573,1390
5641.0,248.0,11543,44,44
5945.0,165.0,11543,9218,2896
7832.0,211.0,11543,94,76
5192.0,215.0,11543,117,68
5621.0,199.0,11543,112,98
7299.0,414.0,11544,116,77
4215.0,243.0,11545,1,1
5912.0,418.0,11545,7747,3159
5211.0,1183.0,11545,2,1
5812.0,152.0,11545,106,81
5422.0,772.0,11545,387,188
5691.0,460.0,11545,2028,869
5541.0,480.0,11545,309,176
4111.0,1192.0,11545,3,3
9406.0,531.0,11545,275,46
5462.0,474.0,11546,122,90
5661.0,602.0,11546,140,117
5631.0,473.0,11546,41,35
9222.0,503.0,11546,1163,607
5311.0,437.0,11546,214,149
7278.0,161.0,11546,55,41
5943.0,1452.0,11546,210,165
5816.0,21.0,11546,220,86
